,value,percentage,datetime,type,cod_ccaa,ccaa
1508,28025.216,0.1203593398422046,2021,Otras renovables,14,Comunidad Foral de Navarra
1509,26599.727,0.0838814059267078,2021,Otras renovables,14,Comunidad Foral de Navarra
1510,25717.564,0.0580990994737672,2021,Otras renovables,14,Comunidad Foral de Navarra
1511,29110.597,0.0999328019756725,2021,Otras renovables,14,Comunidad Foral de Navarra
1512,18320.701,0.0440800482969881,2018,Hidráulica,15,Comunitat Valenciana
1513,21351.778,0.0899241972240424,2019,Hidráulica,15,Comunitat Valenciana
1514,21804.493,0.0788415319627802,2019,Hidráulica,15,Comunitat Valenciana
1515,29005.118,0.0863208558425221,2019,Hidráulica,15,Comunitat Valenciana
1516,39473.319,0.1244289645453763,2019,Hidráulica,15,Comunitat Valenciana
1517,51540.401,0.1822950174883191,2019,Hidráulica,15,Comunitat Valenciana
1518,56336.98,0.1995759022085738,2019,Hidráulica,15,Comunitat Valenciana
1519,70128.962,0.2967825405998325,2019,Hidráulica,15,Comunitat Valenciana
1520,54697.348,0.2303240799663847,2019,Hidráulica,15,Comunitat Valenciana
1521,27930.567,0.1174163474692599,2019,Hidráulica,15,Comunitat Valenciana
1522,20487.502,0.039221980860104,2019,Hidráulica,15,Comunitat Valenciana
1523,28001.972,0.0947186669443442,2019,Hidráulica,15,Comunitat Valenciana
1524,358037.294,0.8614463612305516,2018,Eólica,15,Comunitat Valenciana
1525,170729.445,0.7190365263319671,2019,Eólica,15,Comunitat Valenciana
1526,192867.062,0.6973762074284654,2019,Eólica,15,Comunitat Valenciana
1527,252950.784,0.7527957018108656,2019,Eólica,15,Comunitat Valenciana
1528,205856.201,0.648906010048835,2019,Eólica,15,Comunitat Valenciana
1529,154807.127,0.5475426534570704,2019,Eólica,15,Comunitat Valenciana
1530,152783.902,0.5412428050739732,2019,Eólica,15,Comunitat Valenciana
1531,97209.063,0.4113842820954511,2019,Eólica,15,Comunitat Valenciana
1532,130044.86,0.5476035645065882,2019,Eólica,15,Comunitat Valenciana
1533,157367.931,0.6615536185432441,2019,Eólica,15,Comunitat Valenciana
1534,463240.942,0.8868444459817779,2019,Eólica,15,Comunitat Valenciana
1535,237869.7,0.8046112213258079,2019,Eólica,15,Comunitat Valenciana
1536,35173.584,0.0846284910985757,2018,Solar fotovoltaica,15,Comunitat Valenciana
1537,42619.58,0.1794947248667468,2019,Solar fotovoltaica,15,Comunitat Valenciana
1538,50852.62,0.183874876848598,2019,Solar fotovoltaica,15,Comunitat Valenciana
1539,44136.794,0.1313535711947491,2019,Solar fotovoltaica,15,Comunitat Valenciana
1540,57935.211,0.1826250869719847,2019,Solar fotovoltaica,15,Comunitat Valenciana
1541,59246.63,0.2095514439628433,2019,Solar fotovoltaica,15,Comunitat Valenciana
1542,56759.575,0.2010729611278455,2019,Solar fotovoltaica,15,Comunitat Valenciana
1543,53498.639,0.2264037788132852,2019,Solar fotovoltaica,15,Comunitat Valenciana
1544,42037.245,0.1770138797030252,2019,Solar fotovoltaica,15,Comunitat Valenciana
1545,41396.32,0.17402456216047,2019,Solar fotovoltaica,15,Comunitat Valenciana
1546,32449.509,0.0621224598742088,2019,Solar fotovoltaica,15,Comunitat Valenciana
1547,24855.435,0.0840752811809752,2019,Solar fotovoltaica,15,Comunitat Valenciana
1548,1424.297,0.0034268929201592,2018,Solar térmica,15,Comunitat Valenciana
1549,8108.496,0.0293190145055918,2019,Solar térmica,15,Comunitat Valenciana
1550,7317.13,0.0217761887371392,2019,Solar térmica,15,Comunitat Valenciana
1551,11669.313,0.0367843538453378,2019,Solar térmica,15,Comunitat Valenciana
1552,14287.839,0.0505351493166552,2019,Solar térmica,15,Comunitat Valenciana
1553,13452.321,0.0476553606596296,2019,Solar térmica,15,Comunitat Valenciana
1554,11997.065,0.0507710271034858,2019,Solar térmica,15,Comunitat Valenciana
1555,7310.304,0.0307828277720993,2019,Solar térmica,15,Comunitat Valenciana
1556,7506.202,0.0315550637481313,2019,Solar térmica,15,Comunitat Valenciana
1557,2967.638,0.0056813486014897,2019,Solar térmica,15,Comunitat Valenciana
1558,1742.018,0.0058925000979592,2019,Solar térmica,15,Comunitat Valenciana
1559,2667.557,0.0064182064537251,2018,Otras renovables,15,Comunitat Valenciana
1560,2741.161,0.0115445515772435,2019,Otras renovables,15,Comunitat Valenciana
1561,2928.33,0.0105883692545645,2019,Otras renovables,15,Comunitat Valenciana
1562,2605.355,0.0077536824147239,2019,Otras renovables,15,Comunitat Valenciana
1563,2301.731,0.0072555845884657,2019,Otras renovables,15,Comunitat Valenciana
1564,2848.72,0.0100757357751121,2019,Otras renovables,15,Comunitat Valenciana
1565,2950.701,0.0104529709299778,2019,Otras renovables,15,Comunitat Valenciana
1566,3463.736,0.0146583713879452,2019,Otras renovables,15,Comunitat Valenciana
1567,3390.18,0.0142756480519025,2019,Otras renovables,15,Comunitat Valenciana
1568,3675.286,0.0154504080788945,2019,Otras renovables,15,Comunitat Valenciana
1569,3201.867,0.0061297646824194,2019,Otras renovables,15,Comunitat Valenciana
1570,3163.963,0.0107023304509135,2019,Otras renovables,15,Comunitat Valenciana
1571,32249.567,0.1258193028979414,2019,Hidráulica,15,Comunitat Valenciana
1572,30693.045,0.115076809186497,2020,Hidráulica,15,Comunitat Valenciana
1573,28723.772,0.0867353030272573,2020,Hidráulica,15,Comunitat Valenciana
1574,50159.251,0.2337941973939994,2020,Hidráulica,15,Comunitat Valenciana
1575,53933.744,0.2087807926178564,2020,Hidráulica,15,Comunitat Valenciana
1576,34910.409,0.1404123210380264,2020,Hidráulica,15,Comunitat Valenciana
1577,35077.365,0.1696883557285737,2020,Hidráulica,15,Comunitat Valenciana
1578,45058.178,0.1877190725061324,2020,Hidráulica,15,Comunitat Valenciana
1579,43023.312,0.1638481870173249,2020,Hidráulica,15,Comunitat Valenciana
1580,35404.865,0.0990753737647768,2020,Hidráulica,15,Comunitat Valenciana
1581,14245.26,0.0839658671098804,2020,Hidráulica,15,Comunitat Valenciana
1582,29379.811,0.0626242226483889,2020,Hidráulica,15,Comunitat Valenciana
1583,191255.545,0.7461693779412876,2019,Eólica,15,Comunitat Valenciana
1584,186908.104,0.7007707517914219,2020,Eólica,15,Comunitat Valenciana
1585,260829.255,0.787609108956817,2020,Eólica,15,Comunitat Valenciana
1586,114045.472,0.5315703297216268,2020,Eólica,15,Comunitat Valenciana
1587,134346.826,0.5200647078751522,2020,Eólica,15,Comunitat Valenciana
1588,141292.798,0.5682903833391645,2020,Eólica,15,Comunitat Valenciana
1589,97427.705,0.4713109740101213,2020,Eólica,15,Comunitat Valenciana
1590,122532.097,0.5104869442584086,2020,Eólica,15,Comunitat Valenciana
1591,158757.129,0.6046040286885763,2020,Eólica,15,Comunitat Valenciana
1592,264867.847,0.7411942098860346,2020,Eólica,15,Comunitat Valenciana
1593,121275.995,0.714837362026985,2020,Eólica,15,Comunitat Valenciana
1594,404282.483,0.8617440128609238,2020,Eólica,15,Comunitat Valenciana
1595,28692.071,0.1119399950987944,2019,Solar fotovoltaica,15,Comunitat Valenciana
1596,40798.74,0.1529658858555579,2020,Solar fotovoltaica,15,Comunitat Valenciana
1597,34885.5,0.1053414716478527,2020,Solar fotovoltaica,15,Comunitat Valenciana
1598,43056.615,0.200688537921498,2020,Solar fotovoltaica,15,Comunitat Valenciana
1599,56420.617,0.2184076287611056,2020,Solar fotovoltaica,15,Comunitat Valenciana
1600,56715.134,0.22811258392655,2020,Solar fotovoltaica,15,Comunitat Valenciana
1601,57838.866,0.2797981566957868,2020,Solar fotovoltaica,15,Comunitat Valenciana
1602,56240.074,0.2343045146866847,2020,Solar fotovoltaica,15,Comunitat Valenciana
1603,48248.469,0.1837474570068339,2020,Solar fotovoltaica,15,Comunitat Valenciana
1604,45414.512,0.1270859174507498,2020,Solar fotovoltaica,15,Comunitat Valenciana
1605,28534.459,0.1681907239633627,2020,Solar fotovoltaica,15,Comunitat Valenciana
1606,30502.682,0.065017666347173,2020,Solar fotovoltaica,15,Comunitat Valenciana
1607,1315.325,0.0051316433049856,2019,Solar térmica,15,Comunitat Valenciana
1608,5645.095,0.0211650398373523,2020,Solar térmica,15,Comunitat Valenciana
1609,3725.853,0.0112507155741946,2020,Solar térmica,15,Comunitat Valenciana
1610,4212.705,0.0196355799717322,2020,Solar térmica,15,Comunitat Valenciana
1611,10581.928,0.0409632847900395,2020,Solar térmica,15,Comunitat Valenciana
1612,12767.689,0.0513526165442999,2020,Solar térmica,15,Comunitat Valenciana
1613,12911.193,0.0624584859970032,2020,Solar térmica,15,Comunitat Valenciana
1614,12674.283,0.0528029484334728,2020,Solar térmica,15,Comunitat Valenciana
1615,9224.035,0.0351284301806971,2020,Solar térmica,15,Comunitat Valenciana
1616,8479.22,0.0237278659510146,2020,Solar térmica,15,Comunitat Valenciana
1617,2856.928,0.0168395969459663,2020,Solar térmica,15,Comunitat Valenciana
1618,2162.347,0.0046091276751601,2020,Solar térmica,15,Comunitat Valenciana
1619,2804.021,0.0109396807569908,2019,Otras renovables,15,Comunitat Valenciana
1620,2672.917,0.0100215133291709,2020,Otras renovables,15,Comunitat Valenciana
1621,3001.489,0.0090634007938783,2020,Otras renovables,15,Comunitat Valenciana
1622,3070.422,0.0143113549911436,2020,Otras renovables,15,Comunitat Valenciana
1623,3044.02,0.0117835859558462,2020,Otras renovables,15,Comunitat Valenciana
1624,2941.788,0.0118320951519592,2020,Otras renovables,15,Comunitat Valenciana
1625,3461.265,0.0167440275685149,2020,Otras renovables,15,Comunitat Valenciana
1626,3525.203,0.0146865201153015,2020,Otras renovables,15,Comunitat Valenciana
1627,3327.391,0.0126718971065678,2020,Otras renovables,15,Comunitat Valenciana
1628,3186.384,0.0089166329474241,2020,Otras renovables,15,Comunitat Valenciana
1629,2742.725,0.0161664499538054,2020,Otras renovables,15,Comunitat Valenciana
1630,2817.199,0.0060049704683538,2020,Otras renovables,15,Comunitat Valenciana
1631,24136.491,0.055331107359139,2020,Hidráulica,15,Comunitat Valenciana
1632,42168.572,0.1437693128155314,2021,Hidráulica,15,Comunitat Valenciana
1633,57353.784,0.1903638279882381,2021,Hidráulica,15,Comunitat Valenciana
1634,55178.804,0.2390538009084994,2021,Hidráulica,15,Comunitat Valenciana
1635,50876.323,0.1739461431135712,2021,Hidráulica,15,Comunitat Valenciana
1636,37953.239,0.1797625612638441,2021,Hidráulica,15,Comunitat Valenciana
1637,35459.233,0.1560283487904991,2021,Hidráulica,15,Comunitat Valenciana
1638,40319.814,0.1883252280714508,2021,Hidráulica,15,Comunitat Valenciana
1639,35589.356,0.1864466409107197,2021,Hidráulica,15,Comunitat Valenciana
1640,28930.73,0.1545177981452104,2021,Hidráulica,15,Comunitat Valenciana
1641,23869.564,0.0636382931065144,2021,Hidráulica,15,Comunitat Valenciana
1642,27798.868,0.0675734199425848,2021,Hidráulica,15,Comunitat Valenciana
1643,377426.174,0.8652213842411102,2020,Eólica,15,Comunitat Valenciana
1644,215209.702,0.733734852766067,2021,Eólica,15,Comunitat Valenciana
1645,192870.853,0.6401606192964839,2021,Eólica,15,Comunitat Valenciana
1646,129155.918,0.5595484292795924,2021,Eólica,15,Comunitat Valenciana
1647,172897.027,0.5911349175618096,2021,Eólica,15,Comunitat Valenciana
1648,106706.223,0.5054057164731293,2021,Eólica,15,Comunitat Valenciana
1649,116428.0,0.5123085598884847,2021,Eólica,15,Comunitat Valenciana
1650,108016.688,0.5045228483227314,2021,Eólica,15,Comunitat Valenciana
1651,95312.284,0.4993250001300539,2021,Eólica,15,Comunitat Valenciana
1652,107799.05,0.5757501400118645,2021,Eólica,15,Comunitat Valenciana
1653,310544.713,0.8279386866292325,2021,Eólica,15,Comunitat Valenciana
1654,347777.406,0.8453764628898136,2021,Eólica,15,Comunitat Valenciana
1655,30330.378,0.0695301318390179,2020,Solar fotovoltaica,15,Comunitat Valenciana
1656,30658.992,0.104528609872226,2021,Solar fotovoltaica,15,Comunitat Valenciana
1657,43083.276,0.1429983650535383,2021,Solar fotovoltaica,15,Comunitat Valenciana
1658,38759.429,0.1679193485870611,2021,Solar fotovoltaica,15,Comunitat Valenciana
1659,54726.513,0.1871099423282755,2021,Solar fotovoltaica,15,Comunitat Valenciana
1660,52423.209,0.248298447452925,2021,Solar fotovoltaica,15,Comunitat Valenciana
1661,57899.889,0.2547721231258212,2021,Solar fotovoltaica,15,Comunitat Valenciana
1662,53082.407,0.247936570462765,2021,Solar fotovoltaica,15,Comunitat Valenciana
1663,49131.451,0.2573913953941628,2021,Solar fotovoltaica,15,Comunitat Valenciana
1664,43722.699,0.2335210752872739,2021,Solar fotovoltaica,15,Comunitat Valenciana
1665,34275.544,0.0913815231588324,2021,Solar fotovoltaica,15,Comunitat Valenciana
1666,30749.789,0.0747465114494185,2021,Solar fotovoltaica,15,Comunitat Valenciana
1667,1286.261,0.0029486575112709,2020,Solar térmica,15,Comunitat Valenciana
1668,2365.916,0.0080663418599821,2021,Solar térmica,15,Comunitat Valenciana
1669,4544.027,0.0150821500147559,2021,Solar térmica,15,Comunitat Valenciana
1670,4235.468,0.0183495228353684,2021,Solar térmica,15,Comunitat Valenciana
1671,10617.201,0.036300209128941,2021,Solar térmica,15,Comunitat Valenciana
1672,10716.084,0.0507558974494508,2021,Solar térmica,15,Comunitat Valenciana
1673,14086.011,0.0619815165594475,2021,Solar térmica,15,Comunitat Valenciana
1674,9407.691,0.0439413126558752,2021,Solar térmica,15,Comunitat Valenciana
1675,7419.033,0.038867064120401,2021,Solar térmica,15,Comunitat Valenciana
1676,3381.809,0.0180620979984831,2021,Solar térmica,15,Comunitat Valenciana
1677,3478.634,0.0092743348853077,2021,Solar térmica,15,Comunitat Valenciana
1678,2324.858,0.0056512591066973,2021,Solar térmica,15,Comunitat Valenciana
1679,3039.889,0.0069687190494619,2020,Otras renovables,15,Comunitat Valenciana
1680,2904.0,0.0099008826861934,2021,Otras renovables,15,Comunitat Valenciana
1681,3433.155,0.0113950376469834,2021,Otras renovables,15,Comunitat Valenciana
1682,3492.078,0.0151288983894785,2021,Otras renovables,15,Comunitat Valenciana
1683,3366.127,0.0115087878674026,2021,Otras renovables,15,Comunitat Valenciana
1684,3331.075,0.0157773773606505,2021,Otras renovables,15,Comunitat Valenciana
1685,3388.344,0.0149094516357473,2021,Otras renovables,15,Comunitat Valenciana
1686,3270.122,0.0152740404871775,2021,Otras renovables,15,Comunitat Valenciana
1687,3430.135,0.0179698994446623,2021,Otras renovables,15,Comunitat Valenciana
1688,3398.059,0.0181488885571679,2021,Otras renovables,15,Comunitat Valenciana
1689,2913.321,0.0077671622201127,2021,Otras renovables,15,Comunitat Valenciana
1690,2736.693,0.0066523466114854,2021,Otras renovables,15,Comunitat Valenciana
1691,174997.102,0.5386224002909324,2018,Hidráulica,16,Extremadura
1692,36585.947,0.1609050501292568,2019,Hidráulica,16,Extremadura
1693,25196.269,0.0710032847235333,2019,Hidráulica,16,Extremadura
1694,49937.19,0.1592023070547637,2019,Hidráulica,16,Extremadura
1695,53161.452,0.1047224684246004,2019,Hidráulica,16,Extremadura
1696,203767.828,0.3119353720334336,2019,Hidráulica,16,Extremadura
1697,175945.018,0.2774419995019337,2019,Hidráulica,16,Extremadura
1698,84395.919,0.1544639863098171,2019,Hidráulica,16,Extremadura
1699,96129.746,0.2234664062445098,2019,Hidráulica,16,Extremadura
1700,7416.62,0.0292791103431733,2019,Hidráulica,16,Extremadura
1701,92410.186,0.4379087055776904,2019,Hidráulica,16,Extremadura
1702,95889.692,0.4758119175394507,2019,Hidráulica,16,Extremadura
1703,5127.092,0.014448185684942,2019,Eólica,16,Extremadura
1704,9727.366,0.0310113386188944,2019,Eólica,16,Extremadura
1705,10264.392,0.0202197725358916,2019,Eólica,16,Extremadura
1706,6261.247,0.0095849498495818,2019,Eólica,16,Extremadura
1707,8005.463,0.0126235552839509,2019,Eólica,16,Extremadura
1708,7629.839,0.0139643641636523,2019,Eólica,16,Extremadura
1709,9416.964,0.021890987861488,2019,Eólica,16,Extremadura
1710,8888.306,0.0350889882639112,2019,Eólica,16,Extremadura
1711,14256.5,0.0675579796048494,2019,Eólica,16,Extremadura
1712,11793.535,0.0585204142997834,2019,Eólica,16,Extremadura
1713,68011.337,0.2093316355715165,2018,Solar fotovoltaica,16,Extremadura
1714,80486.313,0.3539789260609833,2019,Solar fotovoltaica,16,Extremadura
1715,109254.069,0.3078788279491521,2019,Solar fotovoltaica,16,Extremadura
1716,92800.505,0.2958527400489922,2019,Solar fotovoltaica,16,Extremadura
1717,126386.095,0.2489673126863812,2019,Solar fotovoltaica,16,Extremadura
1718,128443.345,0.1966258511024304,2019,Solar fotovoltaica,16,Extremadura
1719,127788.291,0.2015052166352045,2019,Solar fotovoltaica,16,Extremadura
1720,125152.418,0.2290577744712101,2019,Solar fotovoltaica,16,Extremadura
1721,106563.576,0.247721234645556,2019,Solar fotovoltaica,16,Extremadura
1722,97134.967,0.3834665139879757,2019,Solar fotovoltaica,16,Extremadura
1723,63349.505,0.3001974234045739,2019,Solar fotovoltaica,16,Extremadura
1724,68871.596,0.3417460779492582,2019,Solar fotovoltaica,16,Extremadura
1725,58709.926,0.1807028853713418,2018,Solar térmica,16,Extremadura
1726,91393.129,0.4019471192918591,2019,Solar térmica,16,Extremadura
1727,197206.253,0.5557287759953725,2019,Solar térmica,16,Extremadura
1728,146431.171,0.4668300368509043,2019,Solar térmica,16,Extremadura
1729,292671.704,0.5765324709512072,2019,Solar térmica,16,Extremadura
1730,296247.241,0.4535062980364754,2019,Solar térmica,16,Extremadura
1731,297331.54,0.4688524739733704,2019,Solar térmica,16,Extremadura
1732,305339.174,0.5588410737323316,2019,Solar térmica,16,Extremadura
1733,199188.369,0.463039910519844,2019,Solar térmica,16,Extremadura
1734,114759.96,0.453045933567873,2019,Solar térmica,16,Extremadura
1735,20567.529,0.0974643639535755,2019,Solar térmica,16,Extremadura
1736,23489.566,0.1165570063634106,2019,Solar térmica,16,Extremadura
1737,23179.192,0.0713430787662093,2018,Otras renovables,16,Extremadura
1738,18910.613,0.0831689045179007,2019,Otras renovables,16,Extremadura
1739,18076.928,0.050940925647,2019,Otras renovables,16,Extremadura
1740,14775.039,0.0471035774264452,2019,Otras renovables,16,Extremadura
1741,25157.676,0.0495579754019195,2019,Otras renovables,16,Extremadura
1742,18517.664,0.0283475289780785,2019,Otras renovables,16,Extremadura
1743,25098.337,0.0395767546055402,2019,Otras renovables,16,Extremadura
1744,23861.913,0.0436728013229887,2019,Otras renovables,16,Extremadura
1745,18876.724,0.043881460728602,2019,Otras renovables,16,Extremadura
1746,25107.707,0.0991194538370666,2019,Otras renovables,16,Extremadura
1747,20442.425,0.0968715274593107,2019,Otras renovables,16,Extremadura
1748,1484.174,0.007364583848097,2019,Otras renovables,16,Extremadura
1749,90353.729,0.4032418008504191,2019,Hidráulica,16,Extremadura
1750,60864.594,0.2068467678234369,2020,Hidráulica,16,Extremadura
1751,44749.996,0.1364473089932493,2020,Hidráulica,16,Extremadura
1752,67563.233,0.2073492855276114,2020,Hidráulica,16,Extremadura
1753,77545.154,0.1354314599962502,2020,Hidráulica,16,Extremadura
1754,159563.077,0.2069185546745346,2020,Hidráulica,16,Extremadura
1755,228071.039,0.2521821510046108,2020,Hidráulica,16,Extremadura
1756,177582.114,0.2131106737086005,2020,Hidráulica,16,Extremadura
1757,108363.01,0.191155165253125,2020,Hidráulica,16,Extremadura
1758,74508.786,0.1632706722889579,2020,Hidráulica,16,Extremadura
1759,195736.08,0.5113581211940771,2020,Hidráulica,16,Extremadura
1760,185891.969,0.5225422079004678,2020,Hidráulica,16,Extremadura
1761,8964.814,0.0400092810961797,2019,Eólica,16,Extremadura
1762,7850.162,0.0266785750117772,2020,Eólica,16,Extremadura
1763,14959.167,0.0456120282542733,2020,Eólica,16,Extremadura
1764,7642.679,0.0234551243302238,2020,Eólica,16,Extremadura
1765,8452.054,0.0147613868068035,2020,Eólica,16,Extremadura
1766,7984.295,0.010353891467605,2020,Eólica,16,Extremadura
1767,7193.698,0.0079541981448927,2020,Eólica,16,Extremadura
1768,8540.472,0.0102491501013972,2020,Eólica,16,Extremadura
1769,9301.274,0.0164076890124646,2020,Eólica,16,Extremadura
1770,11612.262,0.0254458826310164,2020,Eólica,16,Extremadura
1771,12432.325,0.0324792973992028,2020,Eólica,16,Extremadura
1772,11719.245,0.032942790321547,2020,Eólica,16,Extremadura
1773,76825.802,0.3428676944839512,2019,Solar fotovoltaica,16,Extremadura
1774,123561.479,0.4199205298015047,2020,Solar fotovoltaica,16,Extremadura
1775,146070.506,0.4453838938216281,2020,Solar fotovoltaica,16,Extremadura
1776,149785.591,0.4596869317396494,2020,Solar fotovoltaica,16,Extremadura
1777,238551.294,0.4166262927328087,2020,Solar fotovoltaica,16,Extremadura
1778,294616.152,0.3820529755490553,2020,Solar fotovoltaica,16,Extremadura
1779,311051.707,0.3439353321177966,2020,Solar fotovoltaica,16,Extremadura
1780,320601.082,0.3847432099875006,2020,Solar fotovoltaica,16,Extremadura
1781,247783.772,0.437097012012703,2020,Solar fotovoltaica,16,Extremadura
1782,229362.496,0.5026007123481172,2020,Solar fotovoltaica,16,Extremadura
1783,135168.009,0.3531247745831228,2020,Solar fotovoltaica,16,Extremadura
1784,116642.502,0.3278819997334835,2020,Solar fotovoltaica,16,Extremadura
1785,29216.231,0.1303898105024734,2019,Solar térmica,16,Extremadura
1786,81318.692,0.2763594973430625,2020,Solar térmica,16,Extremadura
1787,98693.205,0.3009256635055141,2020,Solar térmica,16,Extremadura
1788,78392.442,0.240583763057412,2020,Solar térmica,16,Extremadura
1789,223575.263,0.3904708769697669,2020,Solar térmica,16,Extremadura
1790,290880.773,0.3772090026301725,2020,Solar térmica,16,Extremadura
1791,333760.534,0.3690448807249373,2020,Solar térmica,16,Extremadura
1792,301869.388,0.3622638969636487,2020,Solar térmica,16,Extremadura
1793,177447.823,0.3130225704266823,2020,Solar térmica,16,Extremadura
1794,116974.163,0.2563248075662935,2020,Solar térmica,16,Extremadura
1795,24972.566,0.0652405240319265,2020,Solar térmica,16,Extremadura
1796,19370.897,0.0544515792793208,2020,Solar térmica,16,Extremadura
1797,18707.784,0.0834914130669765,2019,Otras renovables,16,Extremadura
1798,20654.747,0.0701946300202188,2020,Otras renovables,16,Extremadura
1799,23492.524,0.0716311054253351,2020,Otras renovables,16,Extremadura
1800,22458.668,0.0689248953451033,2020,Otras renovables,16,Extremadura
1801,24454.822,0.0427099834943705,2020,Otras renovables,16,Extremadura
1802,18095.233,0.0234655756786323,2020,Otras renovables,16,Extremadura
1803,24313.115,0.0268834380077624,2020,Otras renovables,16,Extremadura
1804,24692.818,0.0296330692388528,2020,Otras renovables,16,Extremadura
1805,23989.195,0.0423175632950251,2020,Otras renovables,16,Extremadura
1806,23893.608,0.052357925165615,2020,Otras renovables,16,Extremadura
1807,14467.927,0.0377972827916706,2020,Otras renovables,16,Extremadura
1808,22120.753,0.0621814227651808,2020,Otras renovables,16,Extremadura
1809,289223.834,0.5716713694259091,2020,Hidráulica,16,Extremadura
1810,192870.831,0.4050060323212068,2021,Hidráulica,16,Extremadura
1811,309890.547,0.3494377865582265,2021,Hidráulica,16,Extremadura
1812,433854.241,0.4629672390627674,2021,Hidráulica,16,Extremadura
1813,268819.16,0.2442867567482455,2021,Hidráulica,16,Extremadura
1814,224574.493,0.2166038570486817,2021,Hidráulica,16,Extremadura
1815,285640.415,0.2208728753444775,2021,Hidráulica,16,Extremadura
1816,45344.951,0.0462269445999477,2021,Hidráulica,16,Extremadura
1817,12898.343,0.0183613775013857,2021,Hidráulica,16,Extremadura
1818,11603.621,0.018778521893909,2021,Hidráulica,16,Extremadura
1819,51522.777,0.1074594016402359,2021,Hidráulica,16,Extremadura
1820,56232.97,0.1528460022064817,2021,Hidráulica,16,Extremadura
1821,10547.9,0.020848670575218,2020,Eólica,16,Extremadura
1822,11496.626,0.0241415607388596,2021,Eólica,16,Extremadura
1823,14030.015,0.0158204806001349,2021,Eólica,16,Extremadura
1824,9632.717,0.0102791029168779,2021,Eólica,16,Extremadura
1825,9627.248,0.0087486665397326,2021,Eólica,16,Extremadura
1826,7748.029,0.0074730346421177,2021,Eólica,16,Extremadura
1827,8760.473,0.0067740794344093,2021,Eólica,16,Extremadura
1828,5989.372,0.0061058698162994,2021,Eólica,16,Extremadura
1829,7568.856,0.0107746105270753,2021,Eólica,16,Extremadura
1830,8382.032,0.0135649183498363,2021,Eólica,16,Extremadura
1831,11813.139,0.0246382847033446,2021,Eólica,16,Extremadura
1832,19069.022,0.0518312260349657,2021,Eólica,16,Extremadura
1833,156722.305,0.3097727233604648,2020,Solar fotovoltaica,16,Extremadura
1834,206967.117,0.4346065729199299,2021,Solar fotovoltaica,16,Extremadura
1835,391489.913,0.4414506024238057,2021,Solar fotovoltaica,16,Extremadura
1836,373186.509,0.3982285094850614,2021,Solar fotovoltaica,16,Extremadura
1837,541538.905,0.4921181315924291,2021,Solar fotovoltaica,16,Extremadura
1838,522208.928,0.5036746002586204,2021,Solar fotovoltaica,16,Extremadura
1839,632236.957,0.4888803798707295,2021,Solar fotovoltaica,16,Extremadura
1840,616761.11,0.6287575801630549,2021,Solar fotovoltaica,16,Extremadura
1841,484801.652,0.6901371862779145,2021,Solar fotovoltaica,16,Extremadura
1842,442135.913,0.7155231045855402,2021,Solar fotovoltaica,16,Extremadura
1843,332474.741,0.693431891847608,2021,Solar fotovoltaica,16,Extremadura
1844,238224.95,0.6475157053475746,2021,Solar fotovoltaica,16,Extremadura
1845,28798.59,0.0569224505295621,2020,Solar térmica,16,Extremadura
1846,46361.373,0.0973534237102629,2021,Solar térmica,16,Extremadura
1847,146539.648,0.165240568761659,2021,Solar térmica,16,Extremadura
1848,104018.791,0.110998782376584,2021,Solar térmica,16,Extremadura
1849,255785.574,0.2324426141925611,2021,Solar térmica,16,Extremadura
1850,259402.748,0.2501959817218744,2021,Solar térmica,16,Extremadura
1851,341308.009,0.2639181200108844,2021,Solar térmica,16,Extremadura
1852,288415.742,0.2940256463654979,2021,Solar térmica,16,Extremadura
1853,173140.749,0.2464737255988365,2021,Solar térmica,16,Extremadura
1854,131223.949,0.2123640369934269,2021,Solar térmica,16,Extremadura
1855,62277.799,0.1298908056918377,2021,Solar térmica,16,Extremadura
1856,29775.827,0.0809332339967428,2021,Solar térmica,16,Extremadura
1857,20634.114,0.0407847861088458,2020,Otras renovables,16,Extremadura
1858,18521.234,0.0388924103097405,2021,Otras renovables,16,Extremadura
1859,24875.97,0.0280505616561735,2021,Otras renovables,16,Extremadura
1860,16424.247,0.0175263661587093,2021,Otras renovables,16,Extremadura
1861,24653.727,0.0224038309270315,2021,Otras renovables,16,Extremadura
1862,22864.02,0.0220525263287055,2021,Otras renovables,16,Extremadura
1863,25288.612,0.0195545453394991,2021,Otras renovables,16,Extremadura
1864,24409.182,0.0248839590551998,2021,Otras renovables,16,Extremadura
1865,24061.824,0.0342531000947876,2021,Otras renovables,16,Extremadura
1866,24574.312,0.0397694181772872,2021,Otras renovables,16,Extremadura
1867,21374.264,0.0445796161169735,2021,Otras renovables,16,Extremadura
1868,24603.288,0.066873832414235,2021,Otras renovables,16,Extremadura
1869,682471.103,0.4353367275235484,2018,Hidráulica,17,Galicia
1870,831425.924,0.5713145557240196,2019,Hidráulica,17,Galicia
1871,720905.331,0.4562819517931049,2019,Hidráulica,17,Galicia
1872,649832.949,0.4664694332001207,2019,Hidráulica,17,Galicia
1873,411861.408,0.3719254751399993,2019,Hidráulica,17,Galicia
1874,196211.605,0.3497108120564223,2019,Hidráulica,17,Galicia
1875,223655.948,0.2971521658599889,2019,Hidráulica,17,Galicia
1876,100744.514,0.1729011424646769,2019,Hidráulica,17,Galicia
